title,price,category,subcategory,image_url,url
Nimco's Dahi Boondi Snacks-180g,Rs. 325.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nimco's Masala Papri Real Spicy Snacks-180g,Rs. 330.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nimco's Namak Paray Crispy & Crunchy Snacks-200g,Rs. 330.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nimco's Shakar Paray Crispy & Crunchy Snacks-200g,Rs. 330.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Kolson Potato Sticks Pepper & Salt-38g,Rs. 50.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Poppin Taxos Original Chips-45g,Rs. 375.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Poppin Taxos Hot & Spicy Chips-110g,Rs. 499.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Poppin Taxos Hot & Spicy Chips-45g,Rs. 375.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Poppin Taxos Sour Cream & Onion Chips-45g,Rs. 375.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Poppin Taxos Extra Cheese Chips-45g,Rs. 375.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Auk Foods Zaiqa Nimko-100g,Rs. 125.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Auk Foods Ghatia Nimko-100g,Rs. 120.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Auk Foods Chatpatta Hyderabadi Nimko-100g,Rs. 125.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Auk Foods Moti Mix Nimko-100g,Rs. 125.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Auk Foods Crunchy Bhujia Sev-100g,Rs. 120.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Folds Hot Sriracha Flavour Snacks-35g,Rs. 50.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Folds Texas BBQ Flavour Snacks-35g,Rs. 50.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Super Crisp Cheese Flavour Potato Chips-42g,Rs. 60.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Super Crisp Cheese Flavour Potato Chips-27g,Rs. 40.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Lay's Masala Snacks Jumbo Pack-120g,Rs. 150.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Lay's French Cheese Snacks Jumbo Pack-120g,Rs. 150.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Lay's Classic Salt Snacks Jumbo Pack-120g,Rs. 150.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Cheetos Ocean Safari Cheese Snacks-19g,Rs. 30.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Pringles Chips Salt & Vinegar-165g,Rs. 899.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Cheetos Bites Vegetable Snacks-18g,Rs. 30.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Shahi Ballay Ballay Daal Moong Nimko-16g,Rs. 20.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
JoJo Lime Balls Lemon Pickle & Cheese Flavored-65g,Rs. 390.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Folds Sweet Corn 4 Layered Crunchy Snacks-21g,Rs. 30.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nimco Corner Gathia Nimko-200g,Rs. 250.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Shahi Chewra Snacks-90g,Rs. 100.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Pringles Cheesy Cheese Crisps-165g,Rs. 899.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Lay's Masala Quick Munch Snacks-18g,Rs. 30.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nimco's Spicy Peanuts-200g,Rs. 399.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nimco's Bombay Peanut-200g,Rs. 399.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Shahi Balay Balay Munchy Mix Nimco-18g,Rs. 20.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Shahi Chilli Chips Nimco-45g,Rs. 50.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nimco's Masala Puffs-75g,Rs. 325.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nimco's Potato Crisps Salted Chips-150g,Rs. 350.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nimco's Potato Crinkles Spicy Chips-150g,Rs. 350.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nimco's Potato Crisps Spicy-150g,Rs. 345.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nimco's Chilli Rings Crackers-100g,Rs. 340.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nimco's Spicy Potato Sticks-180g,Rs. 350.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nimco's Black Pepper Potato Sticks-180g,Rs. 350.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nimco's Salty Potato Sticks-180g,Rs. 350.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nimco's Bareek Sev Nimco-200g,Rs. 330.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nimco's Dal Moong-200g,Rs. 335.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nimco's Dal Moth-200g,Rs. 330.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nimco's Special Mix Nimco-200g,Rs. 335.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nimco's Crunchy Mix Nimco-200g,Rs. 335.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nimco's Mix Nimco-200g,Rs. 330.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Macho Nachos Salt & Pepper Tortilla Chips-32g,Rs. 80.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Macho Nachos Hickory BBQ Snacks-32g,Rs. 80.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Noms Nachos Chilli Lemon Snacks-75g,Rs. 150.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Noms Nachos Chilli Lemon Snacks-35g,Rs. 80.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Noms Nachos Cheddar Jalapeno Senacks-32g,Rs. 80.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Noms Nachos Thai Sweet Chilli Snacks-32g,Rs. 80.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Noms Nachos Thai Sweet Chilli Snacks-64g,Rs. 150.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Noms Nachos Cheddar Jalapeno Snacks-64g,Rs. 150.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Auk Foods Kishmish Mix Nimko-250g,Rs. 315.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Shahi Nimco Black Pepper Chips-100g,Rs. 100.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/wapda-town-lahore/product/8964000598658-1684931291551.jpg,
Shahi Nimco Salted Chips-100g,Rs. 100.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/wapda-town-lahore/product/8964000598665-1684931291749.jpg,
Auk Foods Crunchy Bhujia Sev-250g,Rs. 299.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/wapda-town-lahore/product/716715652303-1684931246802.jpg,
Auk Foods Karachi Bhel Puri-200g,Rs. 315.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/wapda-town-lahore/product/716715652327-1684931247075.jpg,
Kurkure Toofaani Mirch-35g,Rs. 40.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/wapda-town-lahore/product/8964002347278-1684931293655.jpg,
Kurkure Chutney Chaska-58g,Rs. 60.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/wapda-town-lahore/product/8964002347377-1684931294692.jpg,
Kurkure Chutney Chaska-35g,Rs. 40.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/wapda-town-lahore/product/8964002347353-1684931294357.jpg,
JoJo Fire Balls Nacho Cheese & Chilli Snacks-65g,Rs. 390.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/lahore/product/9200507036033-1684410569881.jpg,
Kurkure Red Chilli Jhatka Snacks-58g,Rs. 60.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/lahore/product/8964002347360-1684410318418.jpg,
Kurkure Red Chilli Jhatka Snacks-35g,Rs. 40.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/lahore/product/8964002347292-1684410317327.jpg,
Nimco Corner Chilli Finger Chips-200g,Rs. 350.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/lahore/product/8964001275039-1684410189185.jpg,
Go Royale Spicy Potato Sticks-70g,Rs. 100.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/lahore/product/8964002625086-1684410366663.jpg,
Go Royale Peri Peri Potato Sticks-70g,Rs. 100.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/lahore/product/8964002625192-1684410367659.jpg,
Go Royale Garlic Mayo Potato Sticks-70g,Rs. 100.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/lahore/product/8964002625130-1684410367062.jpg,
Auk Foods Batata Chat-500g,Rs. 399.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/lahore/product/2007001300922-1684408961456.jpg,
Auk Foods Fresh Pakori-500g,Rs. 399.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/wapda-town-lahore/product/2007001300953-1684823689384.jpg,
Auk Foods Savoury Snacks Papri-150g,Rs. 165.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/lahore/product/1104015199885-1684408935189.jpg,
Auk Foods Daal Chana-250g,Rs. 299.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/wapda-town-lahore/product/716715652341-1684823687760.jpg,
Auk Foods Ghatia-250g,Rs. 299.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/wapda-town-lahore/product/716715652310-1684823687457.jpg,
Kolson Cheese Balls Masala Cheese Flavor-13g,Rs. 20.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/lahore/product/671866277648-1684410992145.jpg,
Lay's Wavy Flamin Hot Snacks-16g,Rs. 30.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/lahore/product/8964002347322-1684410317813.jpg,
Lay's Wavy Texas BBQ Snacks-16g,Rs. 30.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/lahore/product/8964002347421-1684410319261.jpg,
Cheetos Flamin Hot Snacks-19g,Rs. 30.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/lahore/product/8964002347315-1684410317549.jpg,
Folds Texas BBQ Crunchy Snacks-21g,Rs. 30.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/lahore/product/671866277549-1684410982343.jpg,
Folds Hot Sriracha Crunchy Snacks-21g,Rs. 30.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/lahore/product/671866277556-1684410983075.jpg,
Auk Foods Masar Sewyan Nimko-250g,Rs. 299.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/wapda-town-lahore/product/716715652259-1684823691054.jpg,
Auk Foods Chatpatta Hyderabadi Nimko-250g,Rs. 299.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/wapda-town-lahore/product/716715652372-1684823688564.jpg,
Auk Foods Daal Mooth-250g,Rs. 299.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/wapda-town-lahore/product/716715652266-1684823686489.jpg,
Auk Foods Zaiqa Nimko-250g,Rs. 299.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/wapda-town-lahore/product/716715652273-1684823686828.jpg,
Auk Foods Fresh Pakori-250g,Rs. 199.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/wapda-town-lahore/product/2007001300649-1684823688869.jpg,
Auk Foods Moti Mix Nimko-250g,Rs. 299.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/lahore/product/716715652235-1684408706893.jpg,
Auk Foods Karachi Batata Chat-250g,Rs. 199.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/wapda-town-lahore/product/2007001300694-1684823689157.jpg,
Auk Foods Barik Mix Nimko-250g,Rs. 315.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/wapda-town-lahore/product/716715652242-1684823690586.jpg,
Auk Foods Chatpatta Masala Sev-250g,Rs. 299.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/wapda-town-lahore/product/716715652358-1684823687959.jpg,
Auk Foods Gujrati Mix Nimko-250g,Rs. 299.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/wapda-town-lahore/product/716715652280-1684823687129.jpg,
Auk Foods Chatpatta Thick Sev-225g,Rs. 299.00,Chips And Snacks,Chips Snacks,https://hypr-images.s3.amazonaws.com/images/rs/wapda-town-lahore/product/716715652365-1684823688252.jpg,
Pringles Potato Chips Flavored Sour Cream And Onion-165g,Rs. 899.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Pringles Sour Cream & Onion Snacks-40g,Rs. 420.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Pringles Paprika Snacks-165g,Rs. 899.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Pringles Texas BBQ Sauce Crisps-165g,Rs. 899.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Cheetos Flamin Hot Snacks-85g,Rs. 100.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nimco Corner Daal Moth-200g,Rs. 250.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nimco Corner White Peanut-200g,Rs. 350.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nimco Corner Special Sweet Chewra-200g,Rs. 350.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nimco Corner Daal Mong-200g,Rs. 250.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nimco Corner Spicy Peanut-200g,Rs. 350.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nimco Coner Special Mix Nimco-200g,Rs. 425.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nimco Corner Mix Nimco-400g,Rs. 499.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nimco Corner Mix Nimco-200g,Rs. 250.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Pop Nosh Thin & Crispy Chip Sticks-35g,Rs. 50.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Pringles Paprika Potato Crisps-40g,Rs. 435.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Reload Granola Bar Protein Bar Coffee & Almond-40g,Rs. 180.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Reload Salted Caramel & Almond Granola Bar-40g,Rs. 180.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Super Crisp Bar B.Q Potato Chips,Rs. 100.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
CFP Moti Sawaiyan-150g,Rs. 115.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
CFP Nimko Mix-150g,Rs. 150.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Super Munch Daal Moth-300g,Rs. 325.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Super Munch Premium Quality Nimko Mix-300g,Rs. 310.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Super Crisp Peanuts Salted-49g,Rs. 100.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Pringles Potato Crisps Barbeque Flavor-40g,Rs. 420.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Pringles Cheddar & Sour Cream Potato Crisps-158g,Rs. 899.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Go Royale Mix Nimko-62g,Rs. 100.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Pringles Salt And Vinegar Chips-40g,Rs. 420.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Reload Cranberry & Almond Granola Bar-40g,Rs. 180.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Reload Peanut Butter & Almond Granola Bar-40g,Rs. 180.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Shahi Ballay Ballay Dal Chaska-19g,Rs. 20.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Shahi Ballay Ballay Dal Moth-23g,Rs. 20.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Pringles Chips Cheddar Cheese Snacks-40g,Rs. 450.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Pringles Sour Cream & Onion Snacks-40g,Rs. 450.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nutrilov Peanut Butter & Raisin Granola Bar-45g,Rs. 215.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Dadi Jan Chicken Papad-100g,Rs. 150.00,Chips And Snacks,Chips Snacks,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
