name,price,main_category,sub_category,,url,image_url,discount
Danedar Elaichi 80Gm Hard Pack,Rs. 219,Tea and Coffee,Tea,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/danedar-elaichi-80gm-hard-pack/40634005,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/303417.jpeg,
DANEDAR ROUND TEABAG 80P,"Rs. 1,099",Tea and Coffee,Tea,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/danedar-round-teabag-80p/12638172,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12623904-0-M.jpg,
Mezan Ultra Rich Pouch 900G,"Rs. 1,799",Tea and Coffee,Tea,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/mezan-ultra-rich-pouch-900g/2445030,https://metro-b2c.s3.amazonaws.com/Products/1722848992921.jpg,Best Price
Mezan Ultra Rich Pouch 430G,Rs. 899,Tea and Coffee,Tea,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/mezan-ultra-rich-pouch-430g/2445027,https://metro-b2c.s3.amazonaws.com/Products/1722848810459.jpg,
Tapal Lemon Green Teabags 45GM,Rs. 239,Tea and Coffee,Tea,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/tapal-lemon-green-teabags-45gm/12621048,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12621048-0-M.jpg,Market Say Sasta
Vital Tea Leaves 95gm,Rs. 189,Tea and Coffee,Tea,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/vital-tea-leaves-95gm/12625974,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12625974-0-M.jpg,
Tapal Tezdum Black Tea 1.75 KG,"Rs. 3,199",Tea and Coffee,Tea,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/tapal-tezdum-black-tea-1.75-kg/12639655,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12639655-0-M.jpg,
BrookeBond Supreme Black Tea 900GM,"Rs. 1,745",Tea and Coffee,Tea,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/brookebond-supreme-black-tea-900gm/12620322,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1692795018060.jpg,Best Price
Hardum Mezan Chai Danedar Pouch 475 GM,Rs. 869,Tea and Coffee,Tea,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/hardum-mezan-chai-danedar-pouch-475-gm/12634589,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12634589-0-M.jpg,
Vital Tea Leaves Hard Pack 170GM,Rs. 379,Tea and Coffee,Tea,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/vital-tea-leaves-hard-pack-170gm/12625973,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12625973-0-M.jpg,
Vital Tea Leaves 1.75KG,"Rs. 3,199",Tea and Coffee,Tea,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/vital-tea-leaves-1.75kg/12640517,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12640517-0-M.jpg,
BrookeBond Supreme Black Tea 430GM,Rs. 875,Tea and Coffee,Tea,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/brookebond-supreme-black-tea-430gm/12620276,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1692794981236.jpg,Best Price
Vital Green Tea Bags Jasmine 30 Pcs,Rs. 240,Tea and Coffee,Tea,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/vital-green-tea-bags-jasmine-30-pcs/12640510,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12640510-0-M.jpg,
Vital Round Tea Bag 300 Pcs,"Rs. 2,039",Tea and Coffee,Tea,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/vital-round-tea-bag-300-pcs/12640516,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12640516-0-M.jpg,
Lipton Yellow Label Tea 12GM,Rs. 50,Tea and Coffee,Tea,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/lipton-yellow-label-tea-12gm/79621082,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1701779863051.jpg,Best Price
Lipton Teabags 500 Pcs,"Rs. 3,599",Tea and Coffee,Tea,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/lipton-teabags-500-pcs/79250126,https://metro-b2c.s3.amazonaws.com/Products/1701779398443.jpg,Best Price
Vital Green Tea Bag Lemon 30 PCS,Rs. 239,Tea and Coffee,Tea,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/vital-green-tea-bag-lemon-30-pcs/12628355,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12628355-0-M.jpg,
Vital Tea Leaves Tin Pack 375gm,Rs. 879,Tea and Coffee,Tea,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/vital-tea-leaves-tin-pack-375gm/12625972,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12625972-0-M.jpg,
Flu and Cold Relief Tea 25 GM,Rs. 399,Tea and Coffee,Tea,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/flu-and-cold-relief-tea-25-gm/12625422,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12625422-0-M.jpg,
Mezan Hardum 95GM,Rs. 179,Tea and Coffee,Tea,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/mezan-hardum-95gm/12625178,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12625178-0-M.jpg,
Lemon Grass Tea 50 GM,Rs. 299,Tea and Coffee,Tea,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/lemon-grass-tea-50-gm/12625420,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12625420-0-M.jpg,
Vital Tea Leaves Jar 425 GM,"Rs. 1,099",Tea and Coffee,Tea,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/vital-tea-leaves-jar-425-gm/12625970,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12625970-0-M.jpg,
Mezan Hardum Pouch 950GM,"Rs. 1,732",Tea and Coffee,Tea,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/mezan-hardum-pouch-950gm/12634580,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12634580-0-M.jpg,
Mezan Hardum Pouch 475GM,Rs. 861,Tea and Coffee,Tea,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/mezan-hardum-pouch-475gm/12625590,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12625590-0-M.jpg,
Lipton Yellow Label Black Tea 800GM,"Rs. 1,990",Tea and Coffee,Tea,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/lipton-yellow-label-black-tea-800gm/12620055,https://metro-b2c.s3.amazonaws.com/Products/1692957387188.jpg,Best Price
Mezan Ultra Rich H Pk 170G,Rs. 379,Tea and Coffee,Tea,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/mezan-ultra-rich-h-pk-170g/2445021,https://metro-b2c.s3.amazonaws.com/Products/1722848244442.jpg,
Meezan Ultra Rich H Pk 85G,Rs. 189,Tea and Coffee,Tea,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/meezan-ultra-rich-h-pk-85g/2445033,https://metro-b2c.s3.amazonaws.com/Products/1722849140197.jpg,
Everyday Kashmiri 3In1 18g,Rs. 80,Tea and Coffee,Tea,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/everyday-kashmiri-3in1-18g/40634007,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/328538.jpeg,
Everyday Cardamom 3In1 20g,Rs. 80,Tea and Coffee,Tea,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/tea/everyday-cardamom-3in1-20g/40634009,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/328541.jpeg,
Nescafe 3 in 1 Sachet (25GM),Rs. 70,Tea and Coffee,Coffee and Whiteners,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/coffee-and-whiteners/nescafe-3-in-1-sachet-(25gm)/12633710,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/283919.png,10% OFF
Nestle Everyday Tea Whitener for Mix Chai 230GM,Rs. 479,Tea and Coffee,Coffee and Whiteners,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/coffee-and-whiteners/nestle-everyday-tea-whitener-for-mix-chai-230gm/12625655,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/259133.png,3% OFF
Nestle Everyday Tea Whitener 1.8KG,"Rs. 3,389",Tea and Coffee,Coffee and Whiteners,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/coffee-and-whiteners/nestle-everyday-tea-whitener-1.8kg/12632810,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/272555.png,Market Say Sasta
Nescafe Classic Instant Coffee 50GM,"Rs. 1,010 Rs.1,100",Tea and Coffee,Coffee and Whiteners,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/coffee-and-whiteners/nescafe-classic-instant-coffee-50gm/12620291,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/114779.png,9% OFF - Fish Gala
Everyday Tea Whitener 13GM x12 Sachets,Rs. 359,Tea and Coffee,Coffee and Whiteners,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/coffee-and-whiteners/everyday-tea-whitener-13gm-x12-sachets/12641790,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/318437.png,
Nestle Everyday Mix Chai 560GM,"Rs. 1,149",Tea and Coffee,Coffee and Whiteners,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/coffee-and-whiteners/nestle-everyday-mix-chai-560gm/12628316,https://metro-b2c.s3.amazonaws.com/Products/1750925589030.jpg,2% OFF
Everyday Tea Whitener 350GM,Rs. 719,Tea and Coffee,Coffee and Whiteners,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/coffee-and-whiteners/everyday-tea-whitener-350gm/12633566,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/176556.png,1% OFF
Nescafe Classic Instant Coffee 100GM,"Rs. 1,910 Rs.2,090",Tea and Coffee,Coffee and Whiteners,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/coffee-and-whiteners/nescafe-classic-instant-coffee-100gm/12625514,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/114781.png,9% OFF - Fish Gala
Nestle Everyday Tea Whitener 1.2KG,"Rs. 2,325",Tea and Coffee,Coffee and Whiteners,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/coffee-and-whiteners/nestle-everyday-tea-whitener-1.2kg/12641704,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/262902.png,5% OFF
Nescafe 3 In 1 Coffee Box 25G X30,"Rs. 1,920 Rs.2,100",Tea and Coffee,Coffee and Whiteners,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/coffee-and-whiteners/nescafe-3-in-1-coffee-box-25g-x30/12625577,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/284282.jpg,9% OFF - Fish Gala
Nescafe Coffee Jar 200GM,"Rs. 3,850",Tea and Coffee,Coffee and Whiteners,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/coffee-and-whiteners/nescafe-coffee-jar-200gm/12629662,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/240201.png,6% OFF
Nescafe Chilled Salted Caramel 220ML x12,"Rs. 1,880",Tea and Coffee,Coffee and Whiteners,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/coffee-and-whiteners/nescafe-chilled-salted-caramel-220ml-x12/12641609,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/320934.png,
Everyday Karak Chai 3IN1 17G,Rs. 80,Tea and Coffee,Coffee and Whiteners,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/coffee-and-whiteners/everyday-karak-chai-3in1-17g/69803342,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/328532.jpg,6% OFF
TRU BRU Classic Coffee 50G,Rs. 890,Tea and Coffee,Coffee and Whiteners,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/coffee-and-whiteners/tru-bru-classic-coffee-50g/43349742,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1764143418708.jpg,
Everyday Tea Whitener 15G Sachet,Rs. 30,Tea and Coffee,Coffee and Whiteners,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/coffee-and-whiteners/everyday-tea-whitener-15g-sachet/33793124,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/334627.png,
Everyday Tea Whitener 850GM,"Rs. 1,629",Tea and Coffee,Coffee and Whiteners,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/coffee-and-whiteners/everyday-tea-whitener-850gm/12641615,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/265211.png,Best Price
Klassno Coffee Original 3 In 1 Box 20 Sachets,"Rs. 1,200",Tea and Coffee,Coffee and Whiteners,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/coffee-and-whiteners/klassno-coffee-original-3-in-1-box-20-sachets/58891540,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1731059094204.jpg,7% OFF - 11.11 Offer
Nescafe Classic Coffee 16 Mugs 25GM,Rs. 450,Tea and Coffee,Coffee and Whiteners,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/coffee-and-whiteners/nescafe-classic-coffee-16-mugs-25gm/71122450,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/327983.png,
TRU BRU Classic Coffee 85G,"Rs. 1,700",Tea and Coffee,Coffee and Whiteners,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/coffee-and-whiteners/tru-bru-classic-coffee-85g/42949882,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1764143123475.jpg,
Tarang Tea Whitener 200ML,Rs. 45,Tea and Coffee,Coffee and Whiteners,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/coffee-and-whiteners/tarang-tea-whitener-200ml/12622806,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12622806-0-M.jpg,
Nescafe Coffee Gold Blend 50GM,"Rs. 1,528",Tea and Coffee,Coffee and Whiteners,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/coffee-and-whiteners/nescafe-coffee-gold-blend-50gm/12622084,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/290753.jpeg,11% OFF - Mothers Day
Tarang 112ML Tea Whitener,Rs. 35,Tea and Coffee,Coffee and Whiteners,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/coffee-and-whiteners/tarang-112ml-tea-whitener/12636776,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12636776-0-M.jpg,
Teamax Tea Whitener 223ML x27,"Rs. 1,051",Tea and Coffee,Coffee and Whiteners,,https://www.metro-online.pk/detail/grocery/tea-and-coffee/coffee-and-whiteners/teamax-tea-whitener-223ml-x27/12625900,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12625900-0-M.jpg,
Dalda Cooking Oil 1L x5,"Rs. 2,885",Commodities,Oil and Ghee,,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/dalda-cooking-oil-1l-x5/12631464,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12631464-0-M.jpg,Best Price
Seasons Corn Oil Can 10LTR,"Rs. 6,600",Commodities,Oil and Ghee,,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/seasons-corn-oil-can-10ltr/12624541,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12624541-0-M.jpg,Market Say Sasta
Rafhan Corn Oil Tin 16 L,"Rs. 14,319",Commodities,Oil and Ghee,,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/rafhan-corn-oil-tin-16-l/12625313,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12625313-0-M.jpg,Market Say Sasta
OK Cooking Oil 1LTR x5,"Rs. 2,502",Commodities,Oil and Ghee,,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/ok-cooking-oil-1ltr-x5/12620566,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12620566-0-M.jpg,3% OFF
Shahtaj Cooking Oil Stand Up 1 Litre,Rs. 555,Commodities,Oil and Ghee,,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/shahtaj-cooking-oil-stand-up-1-litre/86560273,https://metro-b2c.s3.amazonaws.com/Products/1746686672646.jpg,
Shahtaj Cooking Oil Stand Up Pouch 1X5 Ltr,"Rs. 2,750",Commodities,Oil and Ghee,,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/cooking-oil/shahtaj-cooking-oil-stand-up-pouch-1x5-ltr/67172080,https://metro-b2c.s3.amazonaws.com/Products/1737367319717.jpg,0
Dalda Banaspati Ghee 1KG X5,"Rs. 2,885",Commodities,Oil and Ghee,,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/dalda-banaspati-ghee-1kg-x5/12620064,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12620064-0-M.jpg,Market Say Sasta
OK Banaspati Ghee 1 KG,Rs. 526,Commodities,Oil and Ghee,,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/ok-banaspati-ghee-1-kg-/12620749,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12620749-0-M.jpg,Best Price
Shahtaj Banaspati Ghee 1X5Kg,"Rs. 2,437",Commodities,Oil and Ghee,,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/shahtaj-banaspati-ghee-1x5kg/67172079,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1737367413367.jpg,0
Khajur Cooking Oil 1L,Rs. 511,Commodities,Oil and Ghee,,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/khajur-cooking-oil-1l/11313026,https://metro-b2c.s3.amazonaws.com/Products/1708016405425.jpg,NULL
Dalda Banaspati Ghee 1 KG,Rs. 580,Commodities,Oil and Ghee,,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/dalda-banaspati-ghee-1-kg/12621267,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12621267-0-M.jpg,
Sufi Banaspati Gee 1KG x 16,"Rs. 8,640",Commodities,Oil and Ghee,,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/banaspati/sufi-banaspati-gee-1kg-x-16/78484890,https://metro-b2c.s3.amazonaws.com/Products/1704883352857.jpg,
Metro Chef Extra Virgin Olive Oil 750 ML,"Rs. 2,950",Commodities,Oil and Ghee,,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/olive-oil/metro-chef-extra-virgin-olive-oil-750-ml/12621694,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12621694-0-M.jpg,Best Price
Metro Chef Extra Virgin Olive Oil 5 Ltr,"Rs. 17,500",Commodities,Oil and Ghee,,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/olive-oil/metro-chef-extra-virgin-olive-oil-5-ltr/12624593,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12624593-0-M.jpg,Best Price
Olivola Oil 1 LTR x5,"Rs. 2,975",Commodities,Oil and Ghee,,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/olive-oil/olivola-oil-1-ltr-x5/12624486,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12624486-0-M.jpg,Best Price
Mezan Olivola Oil 1L Pouch,Rs. 597,Commodities,Oil and Ghee,,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/olive-oil/mezan-olivola-oil-1l-pouch/12639428,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12639428-0-M.jpg,
Dalda Olive Oil Pomace 500ML,"Rs. 1,450",Commodities,Oil and Ghee,,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/olive-oil/dalda-olive-oil-pomace-500ml/12621461,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12621461-0-M.jpg,
Dalda Pomace Olive Oil 4L,"Rs. 8,400",Commodities,Oil and Ghee,,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/olive-oil/dalda-pomace-olive-oil-4l/12640677,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12640677-0-M.jpg,
Adam Desi Ghee 500GM,"Rs. 1,350",Commodities,Oil and Ghee,,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/desi-ghee/adam-desi-ghee-500gm/12631696,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12631696-0-M.jpg,
Pak Standup Desi Ghee Pouch 1 KG,"Rs. 2,900",Commodities,Oil and Ghee,,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/desi-ghee/pak-standup-desi-ghee-pouch-1-kg/12621796,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12621796-0-M.jpg,
Desi Ghee Tin Pak 1 KG Net Weight 870 Gm,"Rs. 2,850",Commodities,Oil and Ghee,,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/desi-ghee/desi-ghee-tin-pak-1-kg-net-weight-870-gm/12621612,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12621612-0-M.jpg,Best Price
Adam Desi Ghee 2.5 KG,"Rs. 6,490",Commodities,Oil and Ghee,,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/desi-ghee/adam-desi-ghee-2.5-kg/12631698,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12631698-0-M.jpg,
Olpers Desi Ghee Tarka 1KG,"Rs. 2,680",Commodities,Oil and Ghee,,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/desi-ghee/olpers-desi-ghee-tarka-1kg/12621747,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12621747-0-M.jpg,
Haleeb Asli Desi Ghee Tin 870GM,"Rs. 2,600",Commodities,Oil and Ghee,,https://www.metro-online.pk/detail/cooking-essentials/commodities/oil-and-ghee/desi-ghee/haleeb-asli-desi-ghee-tin-870gm/12624114,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12624114-0-M.jpg,
Metro Chef Super Kernal Basmati Rice 5Kg,"Rs. 1,975",Commodities,Rice,,https://www.metro-online.pk/detail/cooking-essentials/commodities/rice/metro-chef-super-kernal-basmati-rice-5kg/72156851,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1701673639641.jpg,Best Price
Ok Awami Rice Pk-386 1Kg,Rs. 279,Commodities,Rice,,https://www.metro-online.pk/detail/cooking-essentials/commodities/rice/ok-awami-rice-pk-386-1kg/11313002,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1708016346302.jpg,Best Price
